id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-002801,SIN-00797,Factura taller,False,True,2025-06-08,False,Sin observaciones
DOC-002802,SIN-00797,Informe perito,False,True,2025-06-08,False,Sin observaciones
DOC-002803,SIN-00797,Denuncia policial,False,True,2025-06-08,False,Sin observaciones
DOC-002804,SIN-00797,Foto evidencia,False,True,2025-06-07,False,Sin observaciones
DOC-002805,SIN-00797,Cedula asegurado,False,True,2025-06-09,False,Sin observaciones
DOC-002806,SIN-00798,Cedula asegurado,True,True,2025-10-19,False,Sin observaciones
DOC-002807,SIN-00798,Informe perito,True,True,2025-10-21,False,Sin observaciones
DOC-002808,SIN-00799,Informe perito,True,True,2025-04-25,False,Sin observaciones
DOC-002809,SIN-00799,Factura taller,True,True,2025-04-28,False,Sin observaciones
DOC-002810,SIN-00799,Cedula asegurado,True,True,2025-04-28,False,Sin observaciones
DOC-002811,SIN-00800,Foto evidencia,True,True,2025-03-06,False,Sin observaciones
DOC-002812,SIN-00800,Cedula asegurado,True,True,2025-03-04,False,Sin observaciones
DOC-002813,SIN-00800,Informe perito,True,True,2025-03-03,False,Sin observaciones
DOC-002814,SIN-00801,Denuncia policial,False,False,2026-03-17,True,Fecha previa al evento detectada
DOC-002815,SIN-00801,Cedula asegurado,False,False,2026-03-15,True,Fecha previa al evento detectada
DOC-002816,SIN-00801,Informe perito,False,False,2026-03-15,True,Fecha previa al evento detectada
DOC-002817,SIN-00801,Factura taller,False,True,2026-03-17,False,Sin observaciones
DOC-002818,SIN-00802,Factura taller,True,True,2026-04-19,False,Sin observaciones
DOC-002819,SIN-00802,Denuncia policial,True,True,2026-04-19,False,Sin observaciones
DOC-002820,SIN-00802,Cedula asegurado,True,True,2026-04-19,False,Sin observaciones
DOC-002821,SIN-00803,Informe perito,True,True,2025-03-21,False,Sin observaciones
DOC-002822,SIN-00803,Cedula asegurado,True,True,2025-03-25,False,Sin observaciones
DOC-002823,SIN-00803,Denuncia policial,True,True,2025-03-23,False,Sin observaciones
DOC-002824,SIN-00804,Factura taller,True,True,2024-12-16,False,Sin observaciones
DOC-002825,SIN-00804,Informe perito,True,True,2024-12-17,False,Sin observaciones
DOC-002826,SIN-00804,Foto evidencia,True,True,2024-12-16,False,Sin observaciones
DOC-002827,SIN-00805,Cedula asegurado,True,True,2025-12-31,False,Sin observaciones
DOC-002828,SIN-00805,Informe perito,True,True,2025-12-31,False,Sin observaciones
DOC-002829,SIN-00805,Factura taller,True,True,2025-12-29,False,Sin observaciones
DOC-002830,SIN-00805,Denuncia policial,True,True,2025-12-31,False,Sin observaciones
DOC-002831,SIN-00805,Foto evidencia,True,True,2025-12-28,False,Sin observaciones
DOC-002832,SIN-00806,Denuncia policial,True,True,2025-06-01,False,Sin observaciones
DOC-002833,SIN-00806,Cedula asegurado,True,True,2025-05-29,False,Sin observaciones
DOC-002834,SIN-00806,Foto evidencia,True,True,2025-05-31,False,Sin observaciones
DOC-002835,SIN-00806,Factura taller,True,True,2025-05-28,False,Sin observaciones
DOC-002836,SIN-00807,Foto evidencia,True,True,2025-08-10,False,Sin observaciones
DOC-002837,SIN-00807,Denuncia policial,True,True,2025-08-12,False,Sin observaciones
DOC-002838,SIN-00807,Factura taller,True,True,2025-08-15,False,Sin observaciones
DOC-002839,SIN-00808,Factura taller,True,True,2025-05-27,False,Sin observaciones
DOC-002840,SIN-00808,Foto evidencia,True,True,2025-05-29,False,Sin observaciones
DOC-002841,SIN-00808,Denuncia policial,True,True,2025-06-01,False,Sin observaciones
DOC-002842,SIN-00808,Cedula asegurado,True,True,2025-05-28,False,Sin observaciones
DOC-002843,SIN-00809,Denuncia policial,True,True,2027-02-27,False,Sin observaciones
DOC-002844,SIN-00809,Informe perito,True,True,2027-02-26,False,Sin observaciones
DOC-002845,SIN-00809,Foto evidencia,True,True,2027-02-24,False,Sin observaciones
DOC-002846,SIN-00809,Cedula asegurado,True,True,2027-02-24,False,Sin observaciones
DOC-002847,SIN-00810,Foto evidencia,False,True,2025-02-11,False,Sin observaciones
DOC-002848,SIN-00810,Denuncia policial,False,False,2025-02-11,True,Fecha previa al evento detectada
DOC-002849,SIN-00810,Factura taller,False,False,2025-02-13,True,Fecha previa al evento detectada
DOC-002850,SIN-00810,Cedula asegurado,False,False,2025-02-11,True,Fecha previa al evento detectada
DOC-002851,SIN-00810,Informe perito,False,False,2025-02-11,True,Fecha previa al evento detectada
DOC-002852,SIN-00811,Denuncia policial,True,True,2025-09-26,False,Sin observaciones
DOC-002853,SIN-00811,Cedula asegurado,True,True,2025-09-25,False,Sin observaciones
DOC-002854,SIN-00811,Informe perito,True,True,2025-09-26,False,Sin observaciones
DOC-002855,SIN-00811,Factura taller,True,True,2025-09-27,False,Sin observaciones
DOC-002856,SIN-00812,Foto evidencia,True,True,2025-07-11,False,Sin observaciones
DOC-002857,SIN-00812,Denuncia policial,True,True,2025-07-06,False,Sin observaciones
DOC-002858,SIN-00812,Informe perito,True,True,2025-07-06,False,Sin observaciones
DOC-002859,SIN-00812,Factura taller,True,True,2025-07-09,False,Sin observaciones
DOC-002860,SIN-00812,Cedula asegurado,True,True,2025-07-07,False,Sin observaciones
DOC-002861,SIN-00813,Denuncia policial,True,True,2025-09-25,False,Sin observaciones
DOC-002862,SIN-00813,Foto evidencia,True,True,2025-09-25,False,Sin observaciones
DOC-002863,SIN-00813,Factura taller,True,True,2025-09-22,False,Sin observaciones
DOC-002864,SIN-00813,Cedula asegurado,True,True,2025-09-24,False,Sin observaciones
DOC-002865,SIN-00813,Informe perito,True,True,2025-09-21,False,Sin observaciones
DOC-002866,SIN-00814,Factura taller,True,True,2025-10-19,False,Sin observaciones
DOC-002867,SIN-00814,Foto evidencia,True,True,2025-10-17,False,Sin observaciones
DOC-002868,SIN-00814,Denuncia policial,True,True,2025-10-22,False,Sin observaciones
DOC-002869,SIN-00815,Denuncia policial,True,True,2026-08-25,False,Sin observaciones
DOC-002870,SIN-00815,Factura taller,True,True,2026-08-22,False,Sin observaciones
DOC-002871,SIN-00815,Foto evidencia,True,True,2026-08-22,False,Sin observaciones
DOC-002872,SIN-00816,Informe perito,False,True,2025-05-29,False,Sin observaciones
DOC-002873,SIN-00816,Cedula asegurado,False,True,2025-05-29,False,Sin observaciones
DOC-002874,SIN-00817,Foto evidencia,True,True,2024-07-22,False,Sin observaciones
DOC-002875,SIN-00817,Cedula asegurado,True,True,2024-07-25,False,Sin observaciones
DOC-002876,SIN-00818,Informe perito,True,True,2026-06-17,False,Sin observaciones
DOC-002877,SIN-00818,Denuncia policial,True,True,2026-06-15,False,Sin observaciones
DOC-002878,SIN-00819,Cedula asegurado,True,True,2025-06-16,False,Sin observaciones
DOC-002879,SIN-00819,Denuncia policial,True,True,2025-06-18,False,Sin observaciones
DOC-002880,SIN-00820,Factura taller,True,True,2025-04-03,False,Sin observaciones
DOC-002881,SIN-00820,Informe perito,True,True,2025-04-06,False,Sin observaciones
DOC-002882,SIN-00820,Foto evidencia,True,True,2025-04-08,False,Sin observaciones
DOC-002883,SIN-00820,Denuncia policial,True,True,2025-04-08,False,Sin observaciones
DOC-002884,SIN-00820,Cedula asegurado,True,True,2025-04-05,False,Sin observaciones
DOC-002885,SIN-00821,Cedula asegurado,True,True,2024-12-02,False,Sin observaciones
DOC-002886,SIN-00821,Denuncia policial,True,True,2024-12-05,False,Sin observaciones
DOC-002887,SIN-00822,Factura taller,True,True,2025-02-10,False,Sin observaciones
DOC-002888,SIN-00822,Informe perito,True,True,2025-02-10,False,Sin observaciones
DOC-002889,SIN-00822,Foto evidencia,True,True,2025-02-14,False,Sin observaciones
DOC-002890,SIN-00822,Cedula asegurado,True,True,2025-02-10,False,Sin observaciones
DOC-002891,SIN-00823,Factura taller,True,True,2026-07-20,False,Sin observaciones
DOC-002892,SIN-00823,Informe perito,True,True,2026-07-24,False,Sin observaciones
DOC-002893,SIN-00823,Denuncia policial,True,True,2026-07-20,False,Sin observaciones
DOC-002894,SIN-00823,Cedula asegurado,True,True,2026-07-24,False,Sin observaciones
DOC-002895,SIN-00824,Cedula asegurado,True,True,2026-03-10,False,Sin observaciones
DOC-002896,SIN-00824,Foto evidencia,True,True,2026-03-13,False,Sin observaciones
DOC-002897,SIN-00824,Informe perito,True,True,2026-03-12,False,Sin observaciones
DOC-002898,SIN-00825,Informe perito,True,True,2026-05-14,False,Sin observaciones
DOC-002899,SIN-00825,Denuncia policial,True,True,2026-05-17,False,Sin observaciones
DOC-002900,SIN-00825,Foto evidencia,True,True,2026-05-15,False,Sin observaciones
DOC-002901,SIN-00825,Factura taller,True,True,2026-05-15,False,Sin observaciones
DOC-002902,SIN-00826,Factura taller,True,True,2025-11-23,False,Sin observaciones
DOC-002903,SIN-00826,Cedula asegurado,True,True,2025-11-20,False,Sin observaciones
DOC-002904,SIN-00826,Foto evidencia,True,True,2025-11-20,False,Sin observaciones
DOC-002905,SIN-00827,Factura taller,False,True,2025-10-22,False,Sin observaciones
DOC-002906,SIN-00827,Cedula asegurado,False,True,2025-10-22,False,Sin observaciones
DOC-002907,SIN-00827,Foto evidencia,False,True,2025-10-22,False,Sin observaciones
DOC-002908,SIN-00827,Denuncia policial,False,True,2025-10-25,False,Sin observaciones
DOC-002909,SIN-00827,Informe perito,False,True,2025-10-22,False,Sin observaciones
DOC-002910,SIN-00828,Cedula asegurado,True,True,2025-04-30,False,Sin observaciones
DOC-002911,SIN-00828,Foto evidencia,True,True,2025-05-03,False,Sin observaciones
DOC-002912,SIN-00828,Informe perito,True,True,2025-05-02,False,Sin observaciones
DOC-002913,SIN-00828,Factura taller,True,True,2025-05-01,False,Sin observaciones
DOC-002914,SIN-00828,Denuncia policial,True,True,2025-05-04,False,Sin observaciones
DOC-002915,SIN-00829,Factura taller,False,True,2025-08-06,False,Sin observaciones
DOC-002916,SIN-00829,Cedula asegurado,False,True,2025-08-09,False,Sin observaciones
DOC-002917,SIN-00830,Factura taller,True,True,2026-01-13,False,Sin observaciones
DOC-002918,SIN-00830,Denuncia policial,True,True,2026-01-12,False,Sin observaciones
DOC-002919,SIN-00830,Cedula asegurado,True,True,2026-01-14,False,Sin observaciones
DOC-002920,SIN-00830,Foto evidencia,True,True,2026-01-14,False,Sin observaciones
DOC-002921,SIN-00831,Denuncia policial,False,True,2025-01-31,False,Sin observaciones
DOC-002922,SIN-00831,Informe perito,False,True,2025-01-27,False,Sin observaciones
DOC-002923,SIN-00831,Foto evidencia,False,True,2025-01-30,False,Sin observaciones
DOC-002924,SIN-00831,Cedula asegurado,False,True,2025-01-30,False,Sin observaciones
DOC-002925,SIN-00832,Informe perito,False,False,2024-07-31,True,Fecha previa al evento detectada
DOC-002926,SIN-00832,Foto evidencia,False,False,2024-07-26,True,Fecha previa al evento detectada
DOC-002927,SIN-00833,Informe perito,True,True,2026-01-28,False,Sin observaciones
DOC-002928,SIN-00833,Denuncia policial,True,True,2026-01-27,False,Sin observaciones
DOC-002929,SIN-00833,Factura taller,True,True,2026-01-26,False,Sin observaciones
DOC-002930,SIN-00834,Denuncia policial,True,True,2025-06-04,False,Sin observaciones
DOC-002931,SIN-00834,Foto evidencia,True,True,2025-06-04,False,Sin observaciones
DOC-002932,SIN-00835,Cedula asegurado,False,False,2025-09-19,True,Fecha previa al evento detectada
DOC-002933,SIN-00835,Factura taller,False,False,2025-09-20,True,Fecha previa al evento detectada
DOC-002934,SIN-00836,Denuncia policial,True,True,2025-07-27,False,Sin observaciones
DOC-002935,SIN-00836,Foto evidencia,True,True,2025-07-26,False,Sin observaciones
DOC-002936,SIN-00836,Informe perito,True,True,2025-07-28,False,Sin observaciones
DOC-002937,SIN-00836,Factura taller,True,True,2025-07-28,False,Sin observaciones
DOC-002938,SIN-00836,Cedula asegurado,True,True,2025-07-23,False,Sin observaciones
DOC-002939,SIN-00837,Denuncia policial,False,True,2024-08-06,False,Sin observaciones
DOC-002940,SIN-00837,Informe perito,False,True,2024-08-05,False,Sin observaciones
DOC-002941,SIN-00837,Factura taller,False,True,2024-08-07,False,Sin observaciones
DOC-002942,SIN-00837,Foto evidencia,False,True,2024-08-03,False,Sin observaciones
DOC-002943,SIN-00838,Informe perito,True,True,2025-07-25,False,Sin observaciones
DOC-002944,SIN-00838,Factura taller,True,True,2025-07-20,False,Sin observaciones
DOC-002945,SIN-00838,Cedula asegurado,True,True,2025-07-22,False,Sin observaciones
DOC-002946,SIN-00838,Denuncia policial,True,True,2025-07-22,False,Sin observaciones
DOC-002947,SIN-00838,Foto evidencia,True,True,2025-07-25,False,Sin observaciones
DOC-002948,SIN-00839,Factura taller,False,False,2026-01-05,True,Fecha previa al evento detectada
DOC-002949,SIN-00839,Denuncia policial,False,False,2026-01-03,True,Fecha previa al evento detectada
DOC-002950,SIN-00839,Informe perito,False,True,2026-01-01,False,Sin observaciones
DOC-002951,SIN-00840,Informe perito,True,True,2026-01-02,False,Sin observaciones
DOC-002952,SIN-00840,Factura taller,True,True,2026-01-03,False,Sin observaciones
DOC-002953,SIN-00840,Cedula asegurado,True,True,2025-12-31,False,Sin observaciones
DOC-002954,SIN-00840,Foto evidencia,True,True,2026-01-02,False,Sin observaciones
DOC-002955,SIN-00840,Denuncia policial,True,True,2025-12-31,False,Sin observaciones
DOC-002956,SIN-00841,Foto evidencia,True,True,2026-02-15,False,Sin observaciones
DOC-002957,SIN-00841,Cedula asegurado,True,True,2026-02-11,False,Sin observaciones
DOC-002958,SIN-00842,Denuncia policial,True,True,2024-08-09,False,Sin observaciones
DOC-002959,SIN-00842,Cedula asegurado,True,True,2024-08-13,False,Sin observaciones
DOC-002960,SIN-00842,Foto evidencia,True,True,2024-08-11,False,Sin observaciones
DOC-002961,SIN-00843,Cedula asegurado,False,False,2024-09-07,True,Fecha previa al evento detectada
DOC-002962,SIN-00843,Foto evidencia,False,True,2024-09-05,False,Sin observaciones
DOC-002963,SIN-00844,Denuncia policial,False,False,2025-07-24,True,Fecha previa al evento detectada
DOC-002964,SIN-00844,Factura taller,False,False,2025-07-19,True,Fecha previa al evento detectada
DOC-002965,SIN-00844,Informe perito,False,False,2025-07-20,True,Fecha previa al evento detectada
DOC-002966,SIN-00844,Cedula asegurado,False,False,2025-07-19,True,Fecha previa al evento detectada
DOC-002967,SIN-00844,Foto evidencia,False,False,2025-07-22,True,Fecha previa al evento detectada
DOC-002968,SIN-00845,Factura taller,True,True,2026-05-11,False,Sin observaciones
DOC-002969,SIN-00845,Denuncia policial,True,True,2026-05-06,False,Sin observaciones
DOC-002970,SIN-00845,Foto evidencia,True,True,2026-05-07,False,Sin observaciones
DOC-002971,SIN-00845,Cedula asegurado,True,True,2026-05-09,False,Sin observaciones
DOC-002972,SIN-00846,Denuncia policial,False,True,2024-09-08,False,Sin observaciones
DOC-002973,SIN-00846,Foto evidencia,False,True,2024-09-06,False,Sin observaciones
DOC-002974,SIN-00846,Factura taller,False,True,2024-09-09,False,Sin observaciones
DOC-002975,SIN-00847,Factura taller,False,True,2024-08-07,False,Sin observaciones
DOC-002976,SIN-00847,Denuncia policial,False,True,2024-08-07,False,Sin observaciones
DOC-002977,SIN-00848,Cedula asegurado,False,True,2025-05-10,False,Sin observaciones
DOC-002978,SIN-00848,Factura taller,False,False,2025-05-05,True,Fecha previa al evento detectada
DOC-002979,SIN-00849,Denuncia policial,False,True,2026-01-06,False,Sin observaciones
DOC-002980,SIN-00849,Informe perito,False,False,2026-01-08,True,Fecha previa al evento detectada
DOC-002981,SIN-00849,Factura taller,False,True,2026-01-09,False,Sin observaciones
DOC-002982,SIN-00850,Informe perito,False,False,2025-01-23,True,Fecha previa al evento detectada
DOC-002983,SIN-00850,Cedula asegurado,False,False,2025-01-19,True,Fecha previa al evento detectada
DOC-002984,SIN-00850,Factura taller,False,False,2025-01-24,True,Fecha previa al evento detectada
DOC-002985,SIN-00850,Foto evidencia,False,False,2025-01-21,True,Fecha previa al evento detectada
DOC-002986,SIN-00851,Denuncia policial,True,True,2026-10-06,False,Sin observaciones
DOC-002987,SIN-00851,Foto evidencia,True,True,2026-10-10,False,Sin observaciones
DOC-002988,SIN-00851,Cedula asegurado,True,True,2026-10-08,False,Sin observaciones
DOC-002989,SIN-00851,Factura taller,True,True,2026-10-08,False,Sin observaciones
DOC-002990,SIN-00851,Informe perito,True,True,2026-10-11,False,Sin observaciones
DOC-002991,SIN-00852,Foto evidencia,True,True,2024-11-23,False,Sin observaciones
DOC-002992,SIN-00852,Denuncia policial,True,True,2024-11-21,False,Sin observaciones
DOC-002993,SIN-00852,Factura taller,True,True,2024-11-22,False,Sin observaciones
DOC-002994,SIN-00852,Informe perito,True,True,2024-11-21,False,Sin observaciones
DOC-002995,SIN-00852,Cedula asegurado,True,True,2024-11-25,False,Sin observaciones
DOC-002996,SIN-00853,Factura taller,False,True,2026-02-23,False,Sin observaciones
DOC-002997,SIN-00853,Denuncia policial,False,True,2026-02-25,False,Sin observaciones
DOC-002998,SIN-00853,Informe perito,False,True,2026-02-24,False,Sin observaciones
DOC-002999,SIN-00853,Cedula asegurado,False,True,2026-02-28,False,Sin observaciones
DOC-003000,SIN-00854,Denuncia policial,False,False,2025-02-11,True,Fecha previa al evento detectada
DOC-003001,SIN-00854,Factura taller,False,False,2025-02-13,True,Fecha previa al evento detectada
DOC-003002,SIN-00854,Cedula asegurado,False,False,2025-02-16,True,Fecha previa al evento detectada
DOC-003003,SIN-00854,Foto evidencia,False,False,2025-02-13,True,Fecha previa al evento detectada
DOC-003004,SIN-00854,Informe perito,False,False,2025-02-15,True,Fecha previa al evento detectada
DOC-003005,SIN-00855,Cedula asegurado,True,True,2025-07-07,False,Sin observaciones
DOC-003006,SIN-00855,Informe perito,True,True,2025-07-07,False,Sin observaciones
DOC-003007,SIN-00856,Factura taller,True,True,2024-09-26,False,Sin observaciones
DOC-003008,SIN-00856,Cedula asegurado,True,True,2024-09-25,False,Sin observaciones
DOC-003009,SIN-00856,Foto evidencia,True,True,2024-09-25,False,Sin observaciones
DOC-003010,SIN-00856,Informe perito,True,True,2024-09-24,False,Sin observaciones
DOC-003011,SIN-00857,Cedula asegurado,True,True,2024-10-16,False,Sin observaciones
DOC-003012,SIN-00857,Denuncia policial,True,True,2024-10-13,False,Sin observaciones
DOC-003013,SIN-00858,Cedula asegurado,True,True,2026-07-15,False,Sin observaciones
DOC-003014,SIN-00858,Factura taller,True,True,2026-07-19,False,Sin observaciones
DOC-003015,SIN-00859,Cedula asegurado,True,True,2025-06-14,False,Sin observaciones
DOC-003016,SIN-00859,Denuncia policial,True,True,2025-06-14,False,Sin observaciones
DOC-003017,SIN-00859,Foto evidencia,True,True,2025-06-09,False,Sin observaciones
DOC-003018,SIN-00859,Informe perito,True,True,2025-06-11,False,Sin observaciones
DOC-003019,SIN-00859,Factura taller,True,True,2025-06-12,False,Sin observaciones
DOC-003020,SIN-00860,Foto evidencia,True,True,2025-05-05,False,Sin observaciones
DOC-003021,SIN-00860,Denuncia policial,True,True,2025-05-05,False,Sin observaciones
DOC-003022,SIN-00861,Factura taller,False,False,2024-12-03,True,Fecha previa al evento detectada
DOC-003023,SIN-00861,Informe perito,False,True,2024-11-28,False,Sin observaciones
DOC-003024,SIN-00861,Denuncia policial,False,False,2024-12-03,True,Fecha previa al evento detectada
DOC-003025,SIN-00861,Cedula asegurado,False,False,2024-11-30,True,Fecha previa al evento detectada
DOC-003026,SIN-00862,Foto evidencia,True,True,2026-11-26,False,Sin observaciones
DOC-003027,SIN-00862,Factura taller,True,True,2026-11-26,False,Sin observaciones
DOC-003028,SIN-00863,Cedula asegurado,False,True,2025-03-21,False,Sin observaciones
DOC-003029,SIN-00863,Foto evidencia,False,True,2025-03-17,False,Sin observaciones
DOC-003030,SIN-00863,Informe perito,False,True,2025-03-20,False,Sin observaciones
DOC-003031,SIN-00863,Denuncia policial,False,True,2025-03-17,False,Sin observaciones
DOC-003032,SIN-00864,Cedula asegurado,True,True,2025-10-29,False,Sin observaciones
DOC-003033,SIN-00864,Informe perito,True,True,2025-10-31,False,Sin observaciones
DOC-003034,SIN-00865,Factura taller,False,True,2024-12-06,False,Sin observaciones
DOC-003035,SIN-00865,Denuncia policial,False,False,2024-12-04,True,Fecha previa al evento detectada
DOC-003036,SIN-00866,Foto evidencia,False,True,2025-12-01,False,Sin observaciones
DOC-003037,SIN-00866,Informe perito,False,True,2025-11-30,False,Sin observaciones
DOC-003038,SIN-00866,Denuncia policial,False,True,2025-11-28,False,Sin observaciones
DOC-003039,SIN-00866,Cedula asegurado,False,True,2025-11-30,False,Sin observaciones
DOC-003040,SIN-00867,Informe perito,False,False,2026-04-28,True,Fecha previa al evento detectada
DOC-003041,SIN-00867,Cedula asegurado,False,False,2026-04-27,True,Fecha previa al evento detectada
DOC-003042,SIN-00868,Foto evidencia,True,True,2025-12-08,False,Sin observaciones
DOC-003043,SIN-00868,Informe perito,True,True,2025-12-09,False,Sin observaciones
DOC-003044,SIN-00868,Cedula asegurado,True,True,2025-12-12,False,Sin observaciones
DOC-003045,SIN-00868,Factura taller,True,True,2025-12-13,False,Sin observaciones
DOC-003046,SIN-00868,Denuncia policial,True,True,2025-12-09,False,Sin observaciones
DOC-003047,SIN-00869,Informe perito,True,True,2025-07-07,False,Sin observaciones
DOC-003048,SIN-00869,Cedula asegurado,True,True,2025-07-08,False,Sin observaciones
DOC-003049,SIN-00869,Foto evidencia,True,True,2025-07-09,False,Sin observaciones
DOC-003050,SIN-00869,Factura taller,True,True,2025-07-10,False,Sin observaciones
DOC-003051,SIN-00870,Foto evidencia,True,True,2026-04-05,False,Sin observaciones
DOC-003052,SIN-00870,Informe perito,True,True,2026-04-04,False,Sin observaciones
DOC-003053,SIN-00870,Denuncia policial,True,True,2026-04-05,False,Sin observaciones
DOC-003054,SIN-00870,Cedula asegurado,True,True,2026-04-06,False,Sin observaciones
DOC-003055,SIN-00870,Factura taller,True,True,2026-04-04,False,Sin observaciones
DOC-003056,SIN-00871,Denuncia policial,False,True,2024-06-17,False,Sin observaciones
DOC-003057,SIN-00871,Foto evidencia,False,True,2024-06-17,False,Sin observaciones
DOC-003058,SIN-00871,Factura taller,False,True,2024-06-17,False,Sin observaciones
DOC-003059,SIN-00871,Cedula asegurado,False,True,2024-06-14,False,Sin observaciones
DOC-003060,SIN-00872,Denuncia policial,False,False,2024-07-02,True,Fecha previa al evento detectada
DOC-003061,SIN-00872,Informe perito,False,False,2024-06-30,True,Fecha previa al evento detectada
DOC-003062,SIN-00872,Factura taller,False,False,2024-07-03,True,Fecha previa al evento detectada
DOC-003063,SIN-00873,Cedula asegurado,True,True,2025-02-17,False,Sin observaciones
DOC-003064,SIN-00873,Foto evidencia,True,True,2025-02-22,False,Sin observaciones
DOC-003065,SIN-00874,Foto evidencia,True,True,2025-04-18,False,Sin observaciones
DOC-003066,SIN-00874,Informe perito,True,True,2025-04-18,False,Sin observaciones
DOC-003067,SIN-00874,Cedula asegurado,True,True,2025-04-20,False,Sin observaciones
DOC-003068,SIN-00874,Denuncia policial,True,True,2025-04-17,False,Sin observaciones
DOC-003069,SIN-00875,Denuncia policial,True,True,2025-04-23,False,Sin observaciones
DOC-003070,SIN-00875,Informe perito,True,True,2025-04-19,False,Sin observaciones
DOC-003071,SIN-00875,Foto evidencia,True,True,2025-04-21,False,Sin observaciones
DOC-003072,SIN-00875,Cedula asegurado,True,True,2025-04-24,False,Sin observaciones
DOC-003073,SIN-00876,Informe perito,False,True,2025-04-26,False,Sin observaciones
DOC-003074,SIN-00876,Factura taller,False,True,2025-04-27,False,Sin observaciones
DOC-003075,SIN-00876,Denuncia policial,False,True,2025-04-23,False,Sin observaciones
DOC-003076,SIN-00877,Informe perito,True,True,2026-01-11,False,Sin observaciones
DOC-003077,SIN-00877,Factura taller,True,True,2026-01-13,False,Sin observaciones
DOC-003078,SIN-00877,Denuncia policial,True,True,2026-01-10,False,Sin observaciones
DOC-003079,SIN-00877,Cedula asegurado,True,True,2026-01-11,False,Sin observaciones
DOC-003080,SIN-00877,Foto evidencia,True,True,2026-01-12,False,Sin observaciones
DOC-003081,SIN-00878,Cedula asegurado,False,True,2025-01-16,False,Sin observaciones
DOC-003082,SIN-00878,Informe perito,False,True,2025-01-17,False,Sin observaciones
DOC-003083,SIN-00878,Denuncia policial,False,False,2025-01-15,True,Fecha previa al evento detectada
DOC-003084,SIN-00878,Factura taller,False,False,2025-01-18,True,Fecha previa al evento detectada
DOC-003085,SIN-00878,Foto evidencia,False,False,2025-01-17,True,Fecha previa al evento detectada
DOC-003086,SIN-00879,Foto evidencia,True,True,2025-07-19,False,Sin observaciones
DOC-003087,SIN-00879,Denuncia policial,True,True,2025-07-19,False,Sin observaciones
DOC-003088,SIN-00879,Factura taller,True,True,2025-07-17,False,Sin observaciones
DOC-003089,SIN-00879,Cedula asegurado,True,True,2025-07-15,False,Sin observaciones
DOC-003090,SIN-00880,Denuncia policial,True,True,2026-08-21,False,Sin observaciones
DOC-003091,SIN-00880,Foto evidencia,True,True,2026-08-21,False,Sin observaciones
DOC-003092,SIN-00881,Informe perito,False,True,2024-06-13,False,Sin observaciones
DOC-003093,SIN-00881,Cedula asegurado,False,False,2024-06-14,True,Fecha previa al evento detectada
DOC-003094,SIN-00881,Denuncia policial,False,False,2024-06-14,True,Fecha previa al evento detectada
DOC-003095,SIN-00881,Foto evidencia,False,False,2024-06-15,True,Fecha previa al evento detectada
DOC-003096,SIN-00881,Factura taller,False,True,2024-06-14,False,Sin observaciones
DOC-003097,SIN-00882,Factura taller,True,True,2024-11-15,False,Sin observaciones
DOC-003098,SIN-00882,Denuncia policial,True,True,2024-11-17,False,Sin observaciones
DOC-003099,SIN-00883,Cedula asegurado,True,True,2024-10-30,False,Sin observaciones
DOC-003100,SIN-00883,Foto evidencia,True,True,2024-10-26,False,Sin observaciones
DOC-003101,SIN-00883,Informe perito,True,True,2024-10-29,False,Sin observaciones
DOC-003102,SIN-00884,Foto evidencia,False,False,2024-11-24,True,Fecha previa al evento detectada
DOC-003103,SIN-00884,Factura taller,False,False,2024-11-26,True,Fecha previa al evento detectada
DOC-003104,SIN-00884,Denuncia policial,False,True,2024-11-25,False,Sin observaciones
DOC-003105,SIN-00885,Informe perito,False,True,2024-08-14,False,Sin observaciones
DOC-003106,SIN-00885,Foto evidencia,False,True,2024-08-16,False,Sin observaciones
DOC-003107,SIN-00885,Denuncia policial,False,True,2024-08-12,False,Sin observaciones
DOC-003108,SIN-00885,Factura taller,False,True,2024-08-17,False,Sin observaciones
DOC-003109,SIN-00886,Cedula asegurado,False,False,2025-04-15,True,Fecha previa al evento detectada
DOC-003110,SIN-00886,Factura taller,False,False,2025-04-13,True,Fecha previa al evento detectada
DOC-003111,SIN-00886,Informe perito,False,False,2025-04-17,True,Fecha previa al evento detectada
DOC-003112,SIN-00886,Foto evidencia,False,True,2025-04-15,False,Sin observaciones
DOC-003113,SIN-00886,Denuncia policial,False,False,2025-04-14,True,Fecha previa al evento detectada
DOC-003114,SIN-00887,Denuncia policial,True,True,2025-01-24,False,Sin observaciones
DOC-003115,SIN-00887,Foto evidencia,True,True,2025-01-23,False,Sin observaciones
DOC-003116,SIN-00888,Cedula asegurado,True,True,2026-06-13,False,Sin observaciones
DOC-003117,SIN-00888,Informe perito,True,True,2026-06-15,False,Sin observaciones
DOC-003118,SIN-00888,Denuncia policial,True,True,2026-06-16,False,Sin observaciones
DOC-003119,SIN-00888,Foto evidencia,True,True,2026-06-18,False,Sin observaciones
DOC-003120,SIN-00888,Factura taller,True,True,2026-06-18,False,Sin observaciones
DOC-003121,SIN-00889,Factura taller,True,True,2025-11-08,False,Sin observaciones
DOC-003122,SIN-00889,Cedula asegurado,True,True,2025-11-04,False,Sin observaciones
