id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion,nombre_pdf
DOC-001808,SIN-00514,Informe perito,False,True,2025-08-08,False,Sin observaciones,
DOC-001809,SIN-00515,Informe perito,False,True,2025-01-10,False,Sin observaciones,
DOC-001810,SIN-00515,Cedula asegurado,False,True,2025-01-09,False,Sin observaciones,
DOC-001811,SIN-00515,Foto evidencia,False,False,2025-01-08,True,Fecha previa al evento detectada,
DOC-001812,SIN-00515,Denuncia policial,False,False,2025-01-11,True,Fecha previa al evento detectada,
DOC-001813,SIN-00516,Cedula asegurado,False,True,2024-08-19,False,Sin observaciones,
DOC-001814,SIN-00516,Factura taller,False,True,2024-08-15,False,Sin observaciones,
DOC-001815,SIN-00516,Denuncia policial,False,True,2024-08-20,False,Sin observaciones,
DOC-001816,SIN-00516,Informe perito,False,True,2024-08-17,False,Sin observaciones,
DOC-001817,SIN-00516,Foto evidencia,False,True,2024-08-16,False,Sin observaciones,
DOC-001818,SIN-00517,Factura taller,False,True,2024-12-16,False,Sin observaciones,
DOC-001819,SIN-00517,Foto evidencia,False,False,2024-12-15,True,Fecha previa al evento detectada,
DOC-001820,SIN-00517,Denuncia policial,False,False,2024-12-15,True,Fecha previa al evento detectada,
DOC-001821,SIN-00517,Informe perito,False,False,2024-12-14,True,Fecha previa al evento detectada,
DOC-001822,SIN-00517,Cedula asegurado,False,True,2024-12-17,False,Sin observaciones,
DOC-001830,SIN-00520,Factura taller,False,True,2024-10-18,False,Sin observaciones,
DOC-001831,SIN-00520,Denuncia policial,False,True,2024-10-14,False,Sin observaciones,
DOC-001832,SIN-00520,Cedula asegurado,False,True,2024-10-13,False,Sin observaciones,
DOC-001838,SIN-00523,Cedula asegurado,True,True,2024-09-03,False,Sin observaciones,
DOC-001839,SIN-00523,Foto evidencia,True,True,2024-09-01,False,Sin observaciones,
DOC-001840,SIN-00523,Informe perito,True,True,2024-09-01,False,Sin observaciones,
DOC-001841,SIN-00523,Denuncia policial,True,True,2024-09-04,False,Sin observaciones,
DOC-001842,SIN-00523,Factura taller,True,True,2024-09-02,False,Sin observaciones,
DOC-001852,SIN-00526,Cedula asegurado,True,True,2025-03-13,False,Sin observaciones,
DOC-001853,SIN-00526,Informe perito,True,True,2025-03-15,False,Sin observaciones,
DOC-001854,SIN-00526,Foto evidencia,True,True,2025-03-14,False,Sin observaciones,
DOC-001855,SIN-00527,Factura taller,True,True,2025-05-11,False,Sin observaciones,
DOC-001856,SIN-00527,Denuncia policial,True,True,2025-05-10,False,Sin observaciones,
DOC-001857,SIN-00528,Factura taller,False,True,2025-05-18,False,Sin observaciones,
DOC-001858,SIN-00528,Denuncia policial,False,True,2025-05-19,False,Sin observaciones,
DOC-001859,SIN-00528,Foto evidencia,False,True,2025-05-23,False,Sin observaciones,
DOC-001860,SIN-00528,Cedula asegurado,False,True,2025-05-18,False,Sin observaciones,
DOC-001864,SIN-00530,Cedula asegurado,True,True,2025-05-07,False,Sin observaciones,
DOC-001865,SIN-00530,Denuncia policial,True,True,2025-05-09,False,Sin observaciones,
DOC-001866,SIN-00530,Foto evidencia,True,True,2025-05-09,False,Sin observaciones,
DOC-001867,SIN-00530,Factura taller,True,True,2025-05-05,False,Sin observaciones,
DOC-001868,SIN-00530,Informe perito,True,True,2025-05-07,False,Sin observaciones,
DOC-001869,SIN-00531,Foto evidencia,False,True,2025-07-07,False,Sin observaciones,
DOC-001870,SIN-00531,Denuncia policial,False,True,2025-07-08,False,Sin observaciones,
DOC-001871,SIN-00531,Factura taller,False,True,2025-07-08,False,Sin observaciones,
DOC-001879,SIN-00534,Denuncia policial,False,False,2025-02-11,True,Fecha previa al evento detectada,
DOC-001880,SIN-00534,Factura taller,False,False,2025-02-06,True,Fecha previa al evento detectada,
DOC-001881,SIN-00534,Cedula asegurado,False,True,2025-02-07,False,Sin observaciones,
DOC-001882,SIN-00534,Foto evidencia,False,True,2025-02-06,False,Sin observaciones,
DOC-001883,SIN-00535,Foto evidencia,False,True,2024-09-09,False,Sin observaciones,
DOC-001884,SIN-00535,Informe perito,False,True,2024-09-14,False,Sin observaciones,
DOC-001885,SIN-00535,Cedula asegurado,False,True,2024-09-13,False,Sin observaciones,
DOC-001886,SIN-00535,Factura taller,False,True,2024-09-12,False,Sin observaciones,
DOC-001887,SIN-00535,Denuncia policial,False,True,2024-09-10,False,Sin observaciones,
DOC-001904,SIN-00541,Factura taller,True,True,2025-03-18,False,Sin observaciones,
DOC-001905,SIN-00541,Cedula asegurado,True,True,2025-03-14,False,Sin observaciones,
DOC-001906,SIN-00541,Foto evidencia,True,True,2025-03-16,False,Sin observaciones,
DOC-001907,SIN-00541,Informe perito,True,True,2025-03-16,False,Sin observaciones,
DOC-001908,SIN-00541,Denuncia policial,True,True,2025-03-16,False,Sin observaciones,
DOC-001937,SIN-00551,Informe perito,True,True,2024-12-16,False,Sin observaciones,
DOC-001938,SIN-00551,Cedula asegurado,True,True,2024-12-17,False,Sin observaciones,
DOC-001939,SIN-00551,Foto evidencia,True,True,2024-12-17,False,Sin observaciones,
DOC-001940,SIN-00551,Factura taller,True,True,2024-12-18,False,Sin observaciones,
DOC-001941,SIN-00551,Denuncia policial,True,True,2024-12-16,False,Sin observaciones,
DOC-001944,SIN-00553,Informe perito,True,True,2025-08-07,False,Sin observaciones,
DOC-001945,SIN-00553,Denuncia policial,True,True,2025-08-07,False,Sin observaciones,
DOC-001946,SIN-00553,Foto evidencia,True,True,2025-08-07,False,Sin observaciones,
DOC-001947,SIN-00554,Foto evidencia,True,True,2024-08-21,False,Sin observaciones,
DOC-001948,SIN-00554,Factura taller,True,True,2024-08-24,False,Sin observaciones,
DOC-001949,SIN-00554,Denuncia policial,True,True,2024-08-23,False,Sin observaciones,
DOC-001950,SIN-00554,Cedula asegurado,True,True,2024-08-22,False,Sin observaciones,
DOC-001954,SIN-00556,Denuncia policial,True,True,2025-04-16,False,Sin observaciones,
DOC-001955,SIN-00556,Factura taller,True,True,2025-04-19,False,Sin observaciones,
DOC-001956,SIN-00556,Informe perito,True,True,2025-04-18,False,Sin observaciones,
DOC-001957,SIN-00556,Cedula asegurado,True,True,2025-04-19,False,Sin observaciones,
DOC-001958,SIN-00556,Foto evidencia,True,True,2025-04-16,False,Sin observaciones,
DOC-001959,SIN-00557,Factura taller,False,False,2025-05-20,True,Fecha previa al evento detectada,
DOC-001960,SIN-00557,Denuncia policial,False,False,2025-05-19,True,Fecha previa al evento detectada,
DOC-001964,SIN-00559,Denuncia policial,True,True,2025-08-13,False,Sin observaciones,
DOC-001965,SIN-00559,Informe perito,True,True,2025-08-13,False,Sin observaciones,
DOC-001966,SIN-00560,Denuncia policial,True,True,2024-08-07,False,Sin observaciones,
DOC-001967,SIN-00560,Informe perito,True,True,2024-08-10,False,Sin observaciones,
DOC-001968,SIN-00561,Informe perito,True,True,2025-03-31,False,Sin observaciones,
DOC-001969,SIN-00561,Denuncia policial,True,True,2025-04-02,False,Sin observaciones,
DOC-001970,SIN-00562,Cedula asegurado,True,True,2025-05-26,False,Sin observaciones,
DOC-001971,SIN-00562,Informe perito,True,True,2025-05-25,False,Sin observaciones,
DOC-001972,SIN-00562,Denuncia policial,True,True,2025-05-25,False,Sin observaciones,
DOC-001973,SIN-00562,Factura taller,True,True,2025-05-23,False,Sin observaciones,
DOC-001974,SIN-00562,Foto evidencia,True,True,2025-05-24,False,Sin observaciones,
DOC-001981,SIN-00565,Cedula asegurado,False,True,2025-04-18,False,Sin observaciones,
DOC-001982,SIN-00565,Informe perito,False,False,2025-04-22,True,Fecha previa al evento detectada,
DOC-001986,SIN-00567,Cedula asegurado,False,True,2025-03-21,False,Sin observaciones,
DOC-001987,SIN-00567,Denuncia policial,False,False,2025-03-25,True,Fecha previa al evento detectada,
DOC-001988,SIN-00567,Factura taller,False,False,2025-03-23,True,Fecha previa al evento detectada,
DOC-001989,SIN-00567,Informe perito,False,True,2025-03-22,False,Sin observaciones,
DOC-001990,SIN-00567,Foto evidencia,False,False,2025-03-25,True,Fecha previa al evento detectada,
DOC-001991,SIN-00568,Denuncia policial,True,True,2025-06-05,False,Sin observaciones,
DOC-001992,SIN-00568,Foto evidencia,True,True,2025-06-08,False,Sin observaciones,
DOC-001993,SIN-00568,Cedula asegurado,True,True,2025-06-05,False,Sin observaciones,
DOC-001994,SIN-00568,Factura taller,True,True,2025-06-04,False,Sin observaciones,
DOC-001998,SIN-00570,Denuncia policial,False,True,2024-09-02,False,Sin observaciones,
DOC-001999,SIN-00570,Foto evidencia,False,True,2024-08-31,False,Sin observaciones,
DOC-002000,SIN-00570,Cedula asegurado,False,True,2024-09-03,False,Sin observaciones,
DOC-002001,SIN-00570,Informe perito,False,True,2024-08-30,False,Sin observaciones,
DOC-002007,SIN-00573,Informe perito,True,True,2025-06-28,False,Sin observaciones,
DOC-002008,SIN-00573,Factura taller,True,True,2025-06-29,False,Sin observaciones,
DOC-002016,SIN-00577,Informe perito,True,True,2025-07-30,False,Sin observaciones,
DOC-002017,SIN-00577,Foto evidencia,True,True,2025-07-30,False,Sin observaciones,
DOC-002018,SIN-00577,Cedula asegurado,True,True,2025-07-28,False,Sin observaciones,
DOC-002019,SIN-00577,Factura taller,True,True,2025-07-30,False,Sin observaciones,
DOC-002020,SIN-00577,Denuncia policial,True,True,2025-07-30,False,Sin observaciones,
DOC-002027,SIN-00580,Factura taller,False,True,2025-06-06,False,Sin observaciones,
DOC-002028,SIN-00580,Denuncia policial,False,True,2025-06-07,False,Sin observaciones,
DOC-002029,SIN-00580,Cedula asegurado,False,True,2025-06-06,False,Sin observaciones,
DOC-002030,SIN-00580,Informe perito,False,True,2025-06-06,False,Sin observaciones,
DOC-002044,SIN-00584,Foto evidencia,True,True,2025-01-25,False,Sin observaciones,
DOC-002045,SIN-00584,Denuncia policial,True,True,2025-01-21,False,Sin observaciones,
DOC-002046,SIN-00584,Factura taller,True,True,2025-01-23,False,Sin observaciones,
DOC-002047,SIN-00584,Informe perito,True,True,2025-01-24,False,Sin observaciones,
DOC-002048,SIN-00585,Foto evidencia,False,False,2025-01-14,True,Fecha previa al evento detectada,
DOC-002049,SIN-00585,Informe perito,False,True,2025-01-13,False,Sin observaciones,
DOC-002050,SIN-00585,Cedula asegurado,False,False,2025-01-13,True,Fecha previa al evento detectada,
DOC-002051,SIN-00586,Denuncia policial,True,True,2025-01-18,False,Sin observaciones,
DOC-002052,SIN-00586,Foto evidencia,True,True,2025-01-18,False,Sin observaciones,
DOC-002057,SIN-00588,Foto evidencia,True,True,2025-03-10,False,Sin observaciones,
DOC-002058,SIN-00588,Informe perito,True,True,2025-03-15,False,Sin observaciones,
DOC-002059,SIN-00589,Informe perito,True,True,2024-12-29,False,Sin observaciones,
DOC-002060,SIN-00589,Factura taller,True,True,2025-01-01,False,Sin observaciones,
DOC-002061,SIN-00589,Foto evidencia,True,True,2024-12-31,False,Sin observaciones,
DOC-002072,SIN-00593,Factura taller,False,False,2025-01-02,True,Fecha previa al evento detectada,
DOC-002073,SIN-00593,Cedula asegurado,False,False,2025-01-02,True,Fecha previa al evento detectada,
DOC-002074,SIN-00593,Informe perito,False,True,2025-01-05,False,Sin observaciones,
DOC-002075,SIN-00594,Denuncia policial,False,False,2025-01-31,True,Fecha previa al evento detectada,
DOC-002076,SIN-00594,Factura taller,False,False,2025-01-26,True,Fecha previa al evento detectada,
DOC-002077,SIN-00595,Factura taller,True,True,2024-12-08,False,Sin observaciones,
DOC-002078,SIN-00595,Informe perito,True,True,2024-12-10,False,Sin observaciones,
DOC-002079,SIN-00595,Cedula asegurado,True,True,2024-12-05,False,Sin observaciones,
DOC-002080,SIN-00595,Denuncia policial,True,True,2024-12-09,False,Sin observaciones,
DOC-002081,SIN-00596,Informe perito,True,True,2024-11-06,False,Sin observaciones,
DOC-002082,SIN-00596,Cedula asegurado,True,True,2024-11-08,False,Sin observaciones,
DOC-002083,SIN-00596,Factura taller,True,True,2024-11-05,False,Sin observaciones,
DOC-002094,SIN-00599,Foto evidencia,True,True,2025-06-19,False,Sin observaciones,
DOC-002095,SIN-00599,Cedula asegurado,True,True,2025-06-23,False,Sin observaciones,
DOC-002096,SIN-00600,Factura taller,True,True,2025-06-17,False,Sin observaciones,
DOC-002097,SIN-00600,Foto evidencia,True,True,2025-06-20,False,Sin observaciones,
DOC-002098,SIN-00601,Foto evidencia,False,True,2025-02-09,False,Sin observaciones,
DOC-002099,SIN-00601,Cedula asegurado,False,True,2025-02-10,False,Sin observaciones,
DOC-002100,SIN-00602,Foto evidencia,True,True,2025-01-16,False,Sin observaciones,
DOC-002101,SIN-00602,Informe perito,True,True,2025-01-16,False,Sin observaciones,
DOC-002102,SIN-00602,Denuncia policial,True,True,2025-01-13,False,Sin observaciones,
DOC-002103,SIN-00603,Informe perito,True,True,2025-08-05,False,Sin observaciones,
DOC-002104,SIN-00603,Foto evidencia,True,True,2025-08-04,False,Sin observaciones,
DOC-002105,SIN-00603,Denuncia policial,True,True,2025-08-07,False,Sin observaciones,
DOC-002106,SIN-00603,Factura taller,True,True,2025-08-08,False,Sin observaciones,
DOC-002117,SIN-00606,Denuncia policial,True,True,2025-05-15,False,Sin observaciones,
DOC-002118,SIN-00606,Factura taller,True,True,2025-05-18,False,Sin observaciones,
DOC-002119,SIN-00606,Cedula asegurado,True,True,2025-05-15,False,Sin observaciones,
DOC-002120,SIN-00606,Informe perito,True,True,2025-05-14,False,Sin observaciones,
DOC-002121,SIN-00606,Foto evidencia,True,True,2025-05-16,False,Sin observaciones,
DOC-002122,SIN-00607,Cedula asegurado,True,True,2025-02-02,False,Sin observaciones,
DOC-002123,SIN-00607,Foto evidencia,True,True,2025-02-02,False,Sin observaciones,
DOC-002124,SIN-00607,Factura taller,True,True,2025-02-02,False,Sin observaciones,
DOC-002130,SIN-00609,Informe perito,True,True,2025-06-02,False,Sin observaciones,
DOC-002131,SIN-00609,Factura taller,True,True,2025-06-06,False,Sin observaciones,
DOC-002132,SIN-00609,Foto evidencia,True,True,2025-06-03,False,Sin observaciones,
DOC-002133,SIN-00609,Denuncia policial,True,True,2025-06-04,False,Sin observaciones,
DOC-002134,SIN-00609,Cedula asegurado,True,True,2025-06-02,False,Sin observaciones,
DOC-002135,SIN-00610,Factura taller,True,True,2025-05-11,False,Sin observaciones,
DOC-002136,SIN-00610,Informe perito,True,True,2025-05-14,False,Sin observaciones,
DOC-002137,SIN-00610,Denuncia policial,True,True,2025-05-13,False,Sin observaciones,
DOC-002138,SIN-00610,Cedula asegurado,True,True,2025-05-15,False,Sin observaciones,
DOC-002149,SIN-00613,Denuncia policial,True,True,2025-01-16,False,Sin observaciones,
DOC-002150,SIN-00613,Cedula asegurado,True,True,2025-01-16,False,Sin observaciones,
DOC-002151,SIN-00613,Informe perito,True,True,2025-01-14,False,Sin observaciones,
DOC-002152,SIN-00614,Cedula asegurado,True,True,2024-11-22,False,Sin observaciones,
DOC-002153,SIN-00614,Informe perito,True,True,2024-11-19,False,Sin observaciones,
DOC-002154,SIN-00614,Factura taller,True,True,2024-11-20,False,Sin observaciones,
DOC-002155,SIN-00614,Foto evidencia,True,True,2024-11-22,False,Sin observaciones,
DOC-002162,SIN-00617,Informe perito,False,False,2025-01-12,True,Fecha previa al evento detectada,
DOC-002163,SIN-00617,Cedula asegurado,False,False,2025-01-15,True,Fecha previa al evento detectada,
DOC-002164,SIN-00617,Denuncia policial,False,False,2025-01-12,True,Fecha previa al evento detectada,
DOC-002172,SIN-00620,Cedula asegurado,False,False,2025-07-27,True,Fecha previa al evento detectada,
DOC-002173,SIN-00620,Denuncia policial,False,True,2025-07-30,False,Sin observaciones,
DOC-002174,SIN-00620,Informe perito,False,False,2025-07-30,True,Fecha previa al evento detectada,
DOC-002175,SIN-00621,Factura taller,True,True,2025-08-09,False,Sin observaciones,
DOC-002176,SIN-00621,Denuncia policial,True,True,2025-08-11,False,Sin observaciones,
DOC-002177,SIN-00621,Informe perito,True,True,2025-08-12,False,Sin observaciones,
DOC-002178,SIN-00621,Cedula asegurado,True,True,2025-08-13,False,Sin observaciones,
DOC-002179,SIN-00622,Cedula asegurado,False,False,2024-09-04,True,Fecha previa al evento detectada,
DOC-002180,SIN-00622,Foto evidencia,False,True,2024-09-05,False,Sin observaciones,
DOC-002181,SIN-00622,Factura taller,False,False,2024-09-05,True,Fecha previa al evento detectada,
DOC-002182,SIN-00622,Denuncia policial,False,False,2024-09-07,True,Fecha previa al evento detectada,
DOC-002186,SIN-00624,Denuncia policial,True,True,2024-10-02,False,Sin observaciones,
DOC-002187,SIN-00624,Informe perito,True,True,2024-10-02,False,Sin observaciones,
DOC-002188,SIN-00624,Foto evidencia,True,True,2024-09-28,False,Sin observaciones,
DOC-002189,SIN-00624,Cedula asegurado,True,True,2024-09-29,False,Sin observaciones,
DOC-002190,SIN-00624,Factura taller,True,True,2024-10-01,False,Sin observaciones,
DOC-002193,SIN-00626,Denuncia policial,False,False,2024-11-16,True,Fecha previa al evento detectada,
DOC-002194,SIN-00626,Cedula asegurado,False,False,2024-11-19,True,Fecha previa al evento detectada,
DOC-002195,SIN-00626,Informe perito,False,False,2024-11-18,True,Fecha previa al evento detectada,
DOC-002196,SIN-00626,Foto evidencia,False,True,2024-11-15,False,Sin observaciones,
DOC-002197,SIN-00627,Denuncia policial,False,True,2025-02-25,False,Sin observaciones,
DOC-002198,SIN-00627,Foto evidencia,False,False,2025-02-22,True,Fecha previa al evento detectada,
DOC-002202,SIN-00629,Cedula asegurado,False,True,2025-02-26,False,Sin observaciones,
DOC-002203,SIN-00629,Factura taller,False,True,2025-02-27,False,Sin observaciones,
DOC-002204,SIN-00629,Foto evidencia,False,True,2025-02-26,False,Sin observaciones,
DOC-002205,SIN-00629,Informe perito,False,True,2025-02-25,False,Sin observaciones,
DOC-002206,SIN-00630,Factura taller,False,False,2025-03-21,True,Fecha previa al evento detectada,
DOC-002207,SIN-00630,Cedula asegurado,False,False,2025-03-16,True,Fecha previa al evento detectada,
DOC-002214,SIN-00633,Factura taller,True,True,2024-11-08,False,Sin observaciones,
DOC-002215,SIN-00633,Cedula asegurado,True,True,2024-11-11,False,Sin observaciones,
DOC-002216,SIN-00633,Denuncia policial,True,True,2024-11-11,False,Sin observaciones,
DOC-002217,SIN-00633,Foto evidencia,True,True,2024-11-09,False,Sin observaciones,
DOC-002218,SIN-00633,Informe perito,True,True,2024-11-10,False,Sin observaciones,
DOC-002224,SIN-00636,Foto evidencia,True,True,2024-06-07,False,Sin observaciones,
DOC-002225,SIN-00636,Cedula asegurado,True,True,2024-06-08,False,Sin observaciones,
DOC-002226,SIN-00636,Informe perito,True,True,2024-06-07,False,Sin observaciones,
DOC-002227,SIN-00636,Factura taller,True,True,2024-06-07,False,Sin observaciones,
DOC-002233,SIN-00638,Foto evidencia,True,True,2025-07-19,False,Sin observaciones,
DOC-002234,SIN-00638,Informe perito,True,True,2025-07-20,False,Sin observaciones,
DOC-002235,SIN-00638,Factura taller,True,True,2025-07-17,False,Sin observaciones,
DOC-002236,SIN-00638,Denuncia policial,True,True,2025-07-18,False,Sin observaciones,
DOC-002237,SIN-00638,Cedula asegurado,True,True,2025-07-19,False,Sin observaciones,
DOC-002243,SIN-00641,Factura taller,False,False,2025-05-15,True,Fecha previa al evento detectada,
DOC-002244,SIN-00641,Foto evidencia,False,True,2025-05-15,False,Sin observaciones,
DOC-002245,SIN-00641,Informe perito,False,False,2025-05-20,True,Fecha previa al evento detectada,
DOC-002246,SIN-00641,Cedula asegurado,False,False,2025-05-15,True,Fecha previa al evento detectada,
DOC-002257,SIN-00645,Informe perito,False,True,2024-06-20,False,Sin observaciones,
DOC-002258,SIN-00645,Factura taller,False,True,2024-06-18,False,Sin observaciones,
DOC-002259,SIN-00645,Cedula asegurado,False,True,2024-06-20,False,Sin observaciones,
DOC-002266,SIN-00648,Cedula asegurado,True,True,2025-05-05,False,Sin observaciones,
DOC-002267,SIN-00648,Informe perito,True,True,2025-05-04,False,Sin observaciones,
DOC-002268,SIN-00648,Factura taller,True,True,2025-05-03,False,Sin observaciones,
DOC-002269,SIN-00648,Foto evidencia,True,True,2025-05-04,False,Sin observaciones,
DOC-002273,SIN-00650,Denuncia policial,True,True,2025-01-25,False,Sin observaciones,
DOC-002274,SIN-00650,Cedula asegurado,True,True,2025-01-23,False,Sin observaciones,
DOC-002275,SIN-00650,Informe perito,True,True,2025-01-22,False,Sin observaciones,
DOC-002276,SIN-00651,Denuncia policial,False,True,2025-05-04,False,Sin observaciones,
DOC-002277,SIN-00651,Factura taller,False,False,2025-05-05,True,Fecha previa al evento detectada,
DOC-002278,SIN-00652,Informe perito,True,True,2025-04-23,False,Sin observaciones,
DOC-002279,SIN-00652,Cedula asegurado,True,True,2025-04-19,False,Sin observaciones,
DOC-002280,SIN-00652,Foto evidencia,True,True,2025-04-19,False,Sin observaciones,
DOC-002281,SIN-00652,Denuncia policial,True,True,2025-04-24,False,Sin observaciones,
DOC-002282,SIN-00653,Cedula asegurado,True,True,2025-07-06,False,Sin observaciones,
DOC-002283,SIN-00653,Factura taller,True,True,2025-07-07,False,Sin observaciones,
DOC-002284,SIN-00653,Informe perito,True,True,2025-07-08,False,Sin observaciones,
DOC-002285,SIN-00653,Foto evidencia,True,True,2025-07-09,False,Sin observaciones,
DOC-002286,SIN-00653,Denuncia policial,True,True,2025-07-10,False,Sin observaciones,
DOC-002287,SIN-00654,Denuncia policial,True,True,2025-03-05,False,Sin observaciones,
DOC-002288,SIN-00654,Factura taller,True,True,2025-03-04,False,Sin observaciones,
DOC-002289,SIN-00654,Foto evidencia,True,True,2025-03-01,False,Sin observaciones,
DOC-002290,SIN-00655,Denuncia policial,True,True,2025-07-07,False,Sin observaciones,
DOC-002291,SIN-00655,Factura taller,True,True,2025-07-07,False,Sin observaciones,
DOC-002292,SIN-00655,Foto evidencia,True,True,2025-07-09,False,Sin observaciones,
DOC-002301,SIN-00658,Informe perito,True,True,2025-02-06,False,Sin observaciones,
DOC-002302,SIN-00658,Denuncia policial,True,True,2025-02-05,False,Sin observaciones,
DOC-002303,SIN-00658,Factura taller,True,True,2025-02-03,False,Sin observaciones,
DOC-002304,SIN-00658,Foto evidencia,True,True,2025-02-08,False,Sin observaciones,
DOC-002305,SIN-00658,Cedula asegurado,True,True,2025-02-06,False,Sin observaciones,
DOC-002311,SIN-00660,Denuncia policial,True,True,2025-08-08,False,Sin observaciones,
DOC-002312,SIN-00660,Informe perito,True,True,2025-08-06,False,Sin observaciones,
DOC-002313,SIN-00660,Foto evidencia,True,True,2025-08-06,False,Sin observaciones,
DOC-002314,SIN-00661,Informe perito,True,True,2025-05-26,False,Sin observaciones,
DOC-002315,SIN-00661,Cedula asegurado,True,True,2025-05-24,False,Sin observaciones,
DOC-002316,SIN-00661,Denuncia policial,True,True,2025-05-28,False,Sin observaciones,
DOC-002324,SIN-00664,Informe perito,True,True,2025-07-06,False,Sin observaciones,
DOC-002325,SIN-00664,Foto evidencia,True,True,2025-07-10,False,Sin observaciones,
DOC-002326,SIN-00664,Denuncia policial,True,True,2025-07-10,False,Sin observaciones,
DOC-002327,SIN-00664,Cedula asegurado,True,True,2025-07-09,False,Sin observaciones,
DOC-002328,SIN-00664,Factura taller,True,True,2025-07-05,False,Sin observaciones,
DOC-002329,SIN-00665,Denuncia policial,False,False,2025-05-20,True,Fecha previa al evento detectada,
DOC-002330,SIN-00665,Foto evidencia,False,False,2025-05-21,True,Fecha previa al evento detectada,
DOC-002331,SIN-00665,Cedula asegurado,False,False,2025-05-20,True,Fecha previa al evento detectada,
DOC-002332,SIN-00665,Informe perito,False,False,2025-05-21,True,Fecha previa al evento detectada,
DOC-002333,SIN-00665,Factura taller,False,False,2025-05-21,True,Fecha previa al evento detectada,
DOC-002334,SIN-00666,Foto evidencia,False,False,2024-11-07,True,Fecha previa al evento detectada,
DOC-002335,SIN-00666,Informe perito,False,False,2024-11-10,True,Fecha previa al evento detectada,
DOC-002336,SIN-00666,Denuncia policial,False,False,2024-11-09,True,Fecha previa al evento detectada,
DOC-002337,SIN-00666,Factura taller,False,True,2024-11-09,False,Sin observaciones,
DOC-002347,SIN-00670,Foto evidencia,False,False,2024-10-21,True,Fecha previa al evento detectada,
DOC-002348,SIN-00670,Factura taller,False,False,2024-10-24,True,Fecha previa al evento detectada,
DOC-002349,SIN-00670,Cedula asegurado,False,True,2024-10-25,False,Sin observaciones,
DOC-002350,SIN-00670,Informe perito,False,False,2024-10-25,True,Fecha previa al evento detectada,
DOC-002351,SIN-00670,Denuncia policial,False,True,2024-10-21,False,Sin observaciones,
DOC-002354,SIN-00672,Informe perito,False,True,2025-07-26,False,Sin observaciones,
DOC-002355,SIN-00672,Foto evidencia,False,True,2025-07-28,False,Sin observaciones,
DOC-002356,SIN-00672,Denuncia policial,False,True,2025-07-25,False,Sin observaciones,
DOC-002357,SIN-00672,Cedula asegurado,False,True,2025-07-26,False,Sin observaciones,
DOC-002361,SIN-00674,Factura taller,True,True,2025-04-11,False,Sin observaciones,
DOC-002362,SIN-00674,Denuncia policial,True,True,2025-04-11,False,Sin observaciones,
DOC-002373,SIN-00677,Informe perito,True,True,2025-03-23,False,Sin observaciones,
DOC-002374,SIN-00677,Cedula asegurado,True,True,2025-03-26,False,Sin observaciones,
DOC-002375,SIN-00677,Factura taller,True,True,2025-03-24,False,Sin observaciones,
DOC-002376,SIN-00678,Cedula asegurado,True,True,2024-10-11,False,Sin observaciones,
DOC-002377,SIN-00678,Informe perito,True,True,2024-10-13,False,Sin observaciones,
DOC-002378,SIN-00678,Denuncia policial,True,True,2024-10-13,False,Sin observaciones,
DOC-002379,SIN-00678,Factura taller,True,True,2024-10-14,False,Sin observaciones,
DOC-002380,SIN-00678,Foto evidencia,True,True,2024-10-12,False,Sin observaciones,
DOC-002386,SIN-00680,Foto evidencia,False,False,2024-11-08,True,Fecha previa al evento detectada,
DOC-002387,SIN-00680,Factura taller,False,True,2024-11-05,False,Sin observaciones,
DOC-002388,SIN-00680,Denuncia policial,False,False,2024-11-09,True,Fecha previa al evento detectada,
DOC-002389,SIN-00680,Informe perito,False,False,2024-11-07,True,Fecha previa al evento detectada,
DOC-002390,SIN-00681,Cedula asegurado,True,True,2024-06-22,False,Sin observaciones,
DOC-002391,SIN-00681,Informe perito,True,True,2024-06-21,False,Sin observaciones,
DOC-002395,SIN-00683,Informe perito,True,True,2025-07-24,False,Sin observaciones,
DOC-002396,SIN-00683,Denuncia policial,True,True,2025-07-25,False,Sin observaciones,
DOC-002397,SIN-00683,Factura taller,True,True,2025-07-21,False,Sin observaciones,
DOC-002398,SIN-00683,Cedula asegurado,True,True,2025-07-26,False,Sin observaciones,
DOC-002399,SIN-00684,Foto evidencia,False,True,2024-10-18,False,Sin observaciones,
DOC-002400,SIN-00684,Informe perito,False,True,2024-10-19,False,Sin observaciones,
DOC-002401,SIN-00684,Cedula asegurado,False,True,2024-10-17,False,Sin observaciones,
DOC-002402,SIN-00684,Denuncia policial,False,True,2024-10-21,False,Sin observaciones,
DOC-002405,SIN-00686,Cedula asegurado,True,True,2025-08-14,False,Sin observaciones,
DOC-002406,SIN-00686,Informe perito,True,True,2025-08-13,False,Sin observaciones,
DOC-002407,SIN-00686,Foto evidencia,True,True,2025-08-17,False,Sin observaciones,
DOC-002408,SIN-00686,Denuncia policial,True,True,2025-08-18,False,Sin observaciones,
DOC-002409,SIN-00686,Factura taller,True,True,2025-08-13,False,Sin observaciones,
DOC-002415,SIN-00689,Foto evidencia,True,True,2025-05-13,False,Sin observaciones,
DOC-002416,SIN-00689,Cedula asegurado,True,True,2025-05-09,False,Sin observaciones,
DOC-002417,SIN-00689,Informe perito,True,True,2025-05-11,False,Sin observaciones,
