id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,id_proveedor,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,ciudad,suma_asegurada,etiqueta_fraude_simulada,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00793,POL-00393,ASG-00386,Vida,Robo,2025-04-11,2025-04-17,8916.15,8349.14,0.0,Cierre Sin Consecuencia,Centro,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,8,357,6,3,Manta,9410.31,1,41,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.06430031248456153,0
SIN-00794,POL-00248,ASG-00310,Salud,Robo,2025-12-10,2025-12-24,6455.54,5696.51,0.0,Liquidado,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,3,362,14,6,Manta,6545.4,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.08662226029253706,1
SIN-00795,POL-00549,ASG-00335,Salud,Incendio,2026-02-27,2026-02-27,2961.27,2466.45,1841.05,Reserva,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,250,115,0,1,Cuenca,16394.19,0,0,VERDE,Sin alertas detectadas,0.051331752547290166,0
SIN-00796,POL-00494,ASG-00249,Vida,Choque,2025-03-25,2025-04-01,17252.92,17986.61,17706.24,Reserva,Norte,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller Norte,P003,21,344,7,3,Cuenca,22428.67,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.08196589453944525,0
SIN-00797,POL-00169,ASG-00072,Vida,Incendio,2026-02-26,2026-03-01,2905.57,2877.82,2106.27,Negativa,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,35,330,3,1,Cuenca,49045.86,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.012092742176997517,0
SIN-00798,POL-00286,ASG-00224,Hogar,Incendio,2025-12-30,2025-12-31,10992.14,8873.22,6441.19,Pago Total,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Central,P005,163,202,1,0,Manta,24001.49,0,0,VERDE,Sin alertas detectadas,0.0720253003285739,0
SIN-00799,POL-00457,ASG-00338,Salud,Robo,2025-04-11,2025-04-19,20060.65,16409.58,0.0,Reserva,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Clinica San Marcos,P002,1,364,8,5,Manta,21799.26,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.002437755489894,0
SIN-00800,POL-00538,ASG-00341,Hogar,Robo,2025-06-26,2025-06-27,10071.5,8704.16,6543.14,Liquidado,Oeste,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Norte,P003,170,195,1,1,Manta,28873.37,0,0,VERDE,Sin alertas detectadas,0.08378263319914764,0
SIN-00801,POL-00073,ASG-00075,Vida,Dano parcial,2026-09-25,2026-09-26,14481.59,15658.69,14850.59,Negativa,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica San Marcos,P002,265,100,1,1,Guayaquil,43603.05,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.037707782036819903,0
SIN-00802,POL-00443,ASG-00022,Vida,Incendio,2026-05-22,2026-05-23,15524.64,15283.52,14322.8,Negativa,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,102,263,1,1,Ambato,40128.44,0,0,VERDE,Sin alertas detectadas,0.07813688787571488,0
SIN-00803,POL-00248,ASG-00307,Vida,Robo,2025-12-25,2026-01-09,24743.25,22047.45,0.0,Liquidado,Oeste,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Clinica San Marcos,P002,3,362,15,5,Ambato,27371.01,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.04550748984435582,1
SIN-00804,POL-00335,ASG-00158,Vida,Atencion medica,2026-07-28,2026-07-30,7575.36,6632.06,5176.08,Pago Parcial,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Norte,P003,302,63,2,0,Guayaquil,26146.03,0,0,VERDE,Sin alertas detectadas,0.05269824412523394,0
SIN-00805,POL-00526,ASG-00117,Hogar,Atencion medica,2026-03-16,2026-03-19,8023.59,8030.85,6075.38,Liquidado,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Peritajes Express,P004,161,204,3,1,Quito,45761.49,0,0,VERDE,Sin alertas detectadas,0.04995120102929734,0
SIN-00806,POL-00303,ASG-00098,Salud,Incendio,2024-08-08,2024-08-08,7997.78,6891.85,6457.55,Pago Parcial,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica del Sur,P006,50,315,0,0,Ambato,21266.91,0,0,VERDE,Sin alertas detectadas,0.05954703729618299,0
SIN-00807,POL-00509,ASG-00192,Generales,Atencion medica,2025-11-21,2025-11-25,17044.17,13652.04,10330.2,Pago Parcial,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller Premium,P008,13,352,4,3,Quito,26795.45,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.09861408217680184,0
SIN-00808,POL-00466,ASG-00282,Hogar,Choque,2025-02-23,2025-02-26,5552.95,5086.87,3743.09,Pago Total,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,160,205,3,1,Manta,17469.12,0,0,VERDE,Sin alertas detectadas,0.08767410218731997,0
SIN-00809,POL-00371,ASG-00390,Vehiculos,Dano parcial,2024-07-26,2024-08-02,5955.75,4782.21,3831.9,Liquidado,Centro,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Taller Central,P005,14,351,7,2,Ambato,7452.6,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.03059965163788425,0
SIN-00810,POL-00292,ASG-00221,Generales,Atencion medica,2026-04-18,2026-04-24,10322.16,8886.78,7863.81,Pago Total,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Taller Central,P005,28,337,6,3,Quito,14919.69,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts),0.07932596812260967,0
SIN-00811,POL-00585,ASG-00380,Vehiculos,Robo,2025-01-02,2025-01-08,31646.12,26336.41,20322.0,Pago Parcial,Este,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,True,Clinica San Marcos,P002,25,340,6,3,Manta,48833.87,0,33,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.029314757118819257,0
SIN-00812,POL-00594,ASG-00308,Vida,Responsabilidad Civil,2025-05-10,2025-05-13,10852.61,10444.33,8162.42,Cierre Sin Consecuencia,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica San Marcos,P002,296,69,3,0,Manta,25077.43,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.03507864067097932,0
SIN-00813,POL-00448,ASG-00269,Vida,Dano parcial,2025-06-27,2025-07-03,4999.15,4309.96,3423.24,Negativa,Centro,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Grua Rapida,P007,13,352,6,3,Quito,5932.21,0,29,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.03198516621922487,0
SIN-00845,POL-00277,ASG-00092,Generales,Choque,2025-05-26,2025-05-28,10211.16,9251.03,7552.21,Pago Total,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,25,340,2,0,Manta,25308.12,0,4,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts),0.07761918296302245,0
SIN-00814,POL-00255,ASG-00367,Vehiculos,Responsabilidad Civil,2026-03-05,2026-03-10,12416.74,11272.61,7960.13,Negativa,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,13,352,5,3,Ambato,15390.3,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts),0.08815646858176751,0
SIN-00815,POL-00435,ASG-00046,Vida,Robo,2024-07-13,2024-07-20,15502.33,14097.38,13085.37,Reserva,Sur,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Taller Central,P005,29,336,7,3,Quito,20670.35,0,23,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.06750033765062108,0
SIN-00816,POL-00095,ASG-00316,Vida,Robo,2025-05-18,2025-05-27,7159.37,6845.45,0.0,Pago Total,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Taller El Veloz,P001,7,358,9,4,Cuenca,7252.93,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.010256090691319386,0
SIN-00817,POL-00054,ASG-00294,Hogar,Dano parcial,2024-12-31,2025-01-01,6298.03,5165.74,3773.33,Pago Total,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Norte,P003,53,312,1,0,Manta,40291.83,0,0,VERDE,Sin alertas detectadas,0.05418140727228088,0
SIN-00818,POL-00128,ASG-00399,Generales,Robo,2026-03-14,2026-03-16,17066.22,16217.58,15705.94,Negativa,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Norte,P003,152,213,2,0,Quito,39238.71,0,0,VERDE,Sin alertas detectadas,0.05745767743884894,0
SIN-00819,POL-00172,ASG-00025,Generales,Atencion medica,2024-10-28,2024-11-04,27229.66,22331.65,18160.71,Reserva,Centro,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Clinica del Sur,P006,16,349,7,2,Manta,43094.17,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.05222310091151222,0
SIN-00820,POL-00472,ASG-00271,Generales,Incendio,2025-12-30,2026-01-01,14332.91,14698.25,12597.0,Negativa,Sur,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Grua Rapida,P007,266,99,2,1,Loja,35488.64,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05314589333952563,0
SIN-00821,POL-00516,ASG-00256,Hogar,Choque,2026-04-13,2026-04-16,1455.05,1301.34,988.51,Reserva,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica del Sur,P006,99,266,3,0,Ambato,6638.75,0,0,VERDE,Sin alertas detectadas,0.037472171983127134,0
SIN-00822,POL-00446,ASG-00397,Hogar,Robo,2025-06-19,2025-07-01,10754.35,10098.22,0.0,Negativa,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,4,361,12,4,Quito,11622.66,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.0024012978445482336,0
SIN-00823,POL-00252,ASG-00075,Hogar,Incendio,2025-10-28,2025-10-31,3961.74,4145.28,3587.67,Reserva,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,176,189,3,1,Manta,46523.6,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.023533989623927942,0
SIN-00824,POL-00070,ASG-00181,Vehiculos,Robo,2025-12-28,2025-12-30,1459.37,1443.61,1171.32,Negativa,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,280,85,2,0,Loja,18965.38,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0388467959208425,0
SIN-00825,POL-00343,ASG-00314,Generales,Dano parcial,2026-09-17,2026-09-20,8081.15,8080.31,6984.6,Cierre Sin Consecuencia,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,222,143,3,0,Guayaquil,32979.77,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.07036518449574453,0
SIN-00826,POL-00519,ASG-00035,Vida,Responsabilidad Civil,2026-04-21,2026-04-22,1356.52,1336.26,1045.93,Pago Total,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,208,157,1,0,Loja,11899.85,0,0,VERDE,Sin alertas detectadas,0.05206631825312791,0
SIN-00827,POL-00046,ASG-00156,Vida,Robo,2025-12-11,2025-12-13,5443.88,5973.61,4474.34,Reserva,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,198,167,2,0,Manta,10982.39,0,0,VERDE,Sin alertas detectadas,0.05751457479165012,0
SIN-00828,POL-00495,ASG-00034,Vehiculos,Choque,2026-09-30,2026-10-02,15127.02,16438.54,12779.73,Liquidado,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Premium,P008,136,229,2,1,Loja,46181.03,0,0,VERDE,Sin alertas detectadas,0.06472895465086187,0
SIN-00829,POL-00339,ASG-00324,Generales,Robo,2026-03-03,2026-03-06,7678.57,7292.05,6688.87,Negativa,Norte,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,257,108,3,1,Quito,28701.91,0,8,VERDE,Robo reportado con mas de 48 horas de demora (+8 pts),0.05922614415825611,0
SIN-00830,POL-00308,ASG-00132,Salud,Incendio,2025-08-26,2025-08-28,2747.85,2665.34,2104.89,Pago Total,Sur,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,130,235,2,1,Quito,11658.74,0,0,VERDE,Sin alertas detectadas,0.08837044457438054,0
SIN-00831,POL-00493,ASG-00340,Vida,Incendio,2026-06-23,2026-06-23,3829.51,3417.46,2891.02,Negativa,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Grua Rapida,P007,36,329,0,0,Quito,19128.07,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0557437378424247,0
SIN-00832,POL-00220,ASG-00208,Hogar,Robo,2025-02-13,2025-02-15,9802.81,9431.39,7995.88,Reserva,Sur,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Taller Norte,P003,23,342,2,2,Ambato,15580.01,0,8,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.08603156542179374,0
SIN-00833,POL-00053,ASG-00002,Hogar,Robo,2026-05-11,2026-05-20,6037.36,6259.91,0.0,Negativa,Este,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Taller El Veloz,P001,3,362,9,4,Ambato,6470.81,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.005440718880977968,1
SIN-00834,POL-00111,ASG-00137,Salud,Choque,2024-11-21,2024-11-23,3950.4,3748.63,2875.71,Pago Parcial,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Central,P005,167,198,2,0,Manta,32694.58,0,0,VERDE,Sin alertas detectadas,0.07396921718785854,0
SIN-00835,POL-00403,ASG-00174,Generales,Atencion medica,2025-05-26,2025-05-29,8635.6,8634.53,6589.56,Negativa,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,129,236,3,1,Cuenca,36270.89,0,0,VERDE,Sin alertas detectadas,0.07551278612195078,0
SIN-00836,POL-00159,ASG-00019,Vida,Robo,2025-11-16,2025-11-18,12473.43,12667.92,10521.98,Reserva,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica San Marcos,P002,241,124,2,0,Quito,31445.74,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.06132371046166646,0
SIN-00837,POL-00310,ASG-00364,Vida,Robo,2024-11-11,2024-11-20,24690.1,20736.5,0.0,Pago Parcial,Este,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,1,364,9,6,Cuenca,26295.27,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.029407392845565816,1
SIN-00838,POL-00323,ASG-00385,Hogar,Incendio,2026-04-24,2026-04-26,4257.9,4061.34,3446.48,Pago Parcial,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Norte,P003,341,24,2,0,Guayaquil,36493.49,0,0,VERDE,Sin alertas detectadas,0.010877568637302049,0
SIN-00839,POL-00185,ASG-00214,Generales,Robo,2024-07-22,2024-08-04,4982.85,4636.45,0.0,Cierre Sin Consecuencia,Norte,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller El Veloz,P001,8,357,13,4,Cuenca,5415.13,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.054799323927777976,1
SIN-00840,POL-00466,ASG-00369,Vehiculos,Robo,2025-04-16,2025-05-01,17995.65,19380.0,0.0,Liquidado,Sur,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller El Veloz,P001,10,355,15,4,Cuenca,18058.7,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 100% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.04411756848275383,1
SIN-00841,POL-00461,ASG-00136,Generales,Atencion medica,2024-07-10,2024-07-13,21009.27,16821.6,12016.16,Reserva,Centro,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Peritajes Express,P004,27,338,3,3,Manta,34342.46,0,16,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.07445826748070383,0
SIN-00842,POL-00549,ASG-00280,Generales,Responsabilidad Civil,2026-03-06,2026-03-07,1665.23,1721.69,1646.92,Negativa,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Central,P005,339,26,1,1,Guayaquil,5735.45,0,0,VERDE,Sin alertas detectadas,-0.00554577133405898,1
SIN-00843,POL-00337,ASG-00091,Hogar,Responsabilidad Civil,2025-01-22,2025-01-22,1327.69,1324.02,1193.66,Negativa,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica San Marcos,P002,56,309,0,0,Quito,14011.57,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.03938709105556526,0
SIN-00844,POL-00437,ASG-00105,Hogar,Dano parcial,2026-12-13,2026-12-13,1792.62,1892.84,1326.88,Pago Total,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Central,P005,325,40,0,0,Loja,21264.33,0,0,VERDE,Sin alertas detectadas,0.0025252660536906335,0
SIN-00846,POL-00257,ASG-00372,Vehiculos,Robo,2026-01-02,2026-01-09,34828.43,31417.13,25660.99,Negativa,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,False,Clinica San Marcos,P002,27,338,7,2,Quito,46124.59,0,33,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.008250010956150522,0
SIN-00847,POL-00525,ASG-00398,Generales,Robo,2025-12-13,2025-12-28,14459.83,12431.61,0.0,Reserva,Norte,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,4,361,15,5,Loja,14556.2,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.036086596049898056,1
SIN-00848,POL-00464,ASG-00097,Hogar,Incendio,2026-08-26,2026-08-28,9193.32,9679.71,8502.6,Liquidado,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica del Sur,P006,314,51,2,0,Loja,20993.97,0,0,VERDE,Sin alertas detectadas,0.04234250992222077,0
SIN-00849,POL-00140,ASG-00243,Vehiculos,Dano parcial,2026-10-22,2026-10-24,8007.9,7111.3,6809.76,Reserva,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica del Sur,P006,262,103,2,1,Guayaquil,49826.11,0,0,VERDE,Sin alertas detectadas,0.020756540537534507,0
SIN-00850,POL-00141,ASG-00357,Vida,Choque,2026-01-08,2026-01-12,17978.52,19675.26,15707.27,Cierre Sin Consecuencia,Norte,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,False,Clinica del Sur,P006,26,339,4,2,Ambato,22081.15,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.09864850610209314,0
SIN-00851,POL-00141,ASG-00269,Hogar,Atencion medica,2025-05-08,2025-05-09,13402.76,11653.11,9123.85,Liquidado,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica San Marcos,P002,175,190,1,0,Cuenca,43320.65,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05180515125706403,0
SIN-00852,POL-00082,ASG-00365,Generales,Robo,2025-09-01,2025-09-06,28849.43,24264.32,0.0,Reserva,Oeste,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,False,Clinica San Marcos,P002,7,358,5,3,Cuenca,30981.28,1,41,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.07985391253268947,0
SIN-00853,POL-00005,ASG-00055,Generales,Choque,2026-01-16,2026-01-19,4312.6,4266.25,3007.94,Pago Total,Sur,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Grua Rapida,P007,28,337,3,2,Cuenca,6913.62,0,18,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.040583797135980815,0
SIN-00854,POL-00174,ASG-00378,Vehiculos,Responsabilidad Civil,2025-02-09,2025-02-10,11919.79,11072.49,9787.83,Negativa,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Grua Rapida,P007,246,119,1,0,Ambato,43872.14,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.04988557953739964,0
SIN-00855,POL-00541,ASG-00150,Hogar,Robo,2026-01-05,2026-01-05,8541.34,6836.79,5020.82,Liquidado,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,215,150,0,1,Ambato,23203.43,0,0,VERDE,Sin alertas detectadas,0.060358779963380405,0
